goos: darwin
goarch: amd64
pkg: github.com/cristaloleg/benches/jwt
BenchmarkHMAC/check-HS512-4         	  266449	      4508 ns/op	    2272 B/op	      32 allocs/op
BenchmarkHMAC/check-HS512-4         	  261969	      4525 ns/op	    2272 B/op	      32 allocs/op
BenchmarkHMAC/check-HS512-4         	  262112	      4517 ns/op	    2272 B/op	      32 allocs/op
BenchmarkHMAC/check-HS512-4         	  269884	      4512 ns/op	    2272 B/op	      32 allocs/op
BenchmarkHMAC/check-HS512-4         	  272571	      4500 ns/op	    2272 B/op	      32 allocs/op
BenchmarkHMAC/check-HS512-4         	  265266	      4508 ns/op	    2272 B/op	      32 allocs/op
BenchmarkHMAC/check-HS512-4         	  264795	      4508 ns/op	    2272 B/op	      32 allocs/op
BenchmarkHMAC/check-HS512-4         	  267807	      4530 ns/op	    2272 B/op	      32 allocs/op
BenchmarkHMAC/check-HS512-4         	  274036	      4511 ns/op	    2272 B/op	      32 allocs/op
BenchmarkHMAC/check-HS512-4         	  271119	      4507 ns/op	    2272 B/op	      32 allocs/op
BenchmarkHMAC/check-HS512-reuse-4   	  294879	      4079 ns/op	    1472 B/op	      27 allocs/op
BenchmarkHMAC/check-HS512-reuse-4   	  290181	      4083 ns/op	    1472 B/op	      27 allocs/op
BenchmarkHMAC/check-HS512-reuse-4   	  304358	      4030 ns/op	    1472 B/op	      27 allocs/op
BenchmarkHMAC/check-HS512-reuse-4   	  297651	      4026 ns/op	    1472 B/op	      27 allocs/op
BenchmarkHMAC/check-HS512-reuse-4   	  302990	      4031 ns/op	    1472 B/op	      27 allocs/op
BenchmarkHMAC/check-HS512-reuse-4   	  292339	      4014 ns/op	    1472 B/op	      27 allocs/op
BenchmarkHMAC/check-HS512-reuse-4   	  293463	      4026 ns/op	    1472 B/op	      27 allocs/op
BenchmarkHMAC/check-HS512-reuse-4   	  302066	      4011 ns/op	    1472 B/op	      27 allocs/op
BenchmarkHMAC/check-HS512-reuse-4   	  302606	      4032 ns/op	    1472 B/op	      27 allocs/op
BenchmarkHMAC/check-HS512-reuse-4   	  300063	      4036 ns/op	    1472 B/op	      27 allocs/op
BenchmarkRSA/sign-1024-bit-4        	    3597	    327596 ns/op	   16664 B/op	     106 allocs/op
BenchmarkRSA/sign-1024-bit-4        	    3620	    327013 ns/op	   16665 B/op	     106 allocs/op
BenchmarkRSA/sign-1024-bit-4        	    3687	    328381 ns/op	   16664 B/op	     106 allocs/op
BenchmarkRSA/sign-1024-bit-4        	    3670	    328626 ns/op	   16663 B/op	     106 allocs/op
BenchmarkRSA/sign-1024-bit-4        	    3608	    329075 ns/op	   16663 B/op	     106 allocs/op
BenchmarkRSA/sign-1024-bit-4        	    3663	    328218 ns/op	   16664 B/op	     106 allocs/op
BenchmarkRSA/sign-1024-bit-4        	    3592	    329856 ns/op	   16663 B/op	     106 allocs/op
BenchmarkRSA/sign-1024-bit-4        	    3712	    330178 ns/op	   16664 B/op	     106 allocs/op
BenchmarkRSA/sign-1024-bit-4        	    3668	    328555 ns/op	   16666 B/op	     106 allocs/op
BenchmarkRSA/sign-1024-bit-4        	    3568	    328116 ns/op	   16665 B/op	     106 allocs/op
BenchmarkRSA/sign-2048-bit-4        	     798	   1483800 ns/op	   31369 B/op	     112 allocs/op
BenchmarkRSA/sign-2048-bit-4        	     802	   1490750 ns/op	   31369 B/op	     112 allocs/op
BenchmarkRSA/sign-2048-bit-4        	     808	   1491342 ns/op	   31371 B/op	     112 allocs/op
BenchmarkRSA/sign-2048-bit-4        	     801	   1497431 ns/op	   31373 B/op	     112 allocs/op
BenchmarkRSA/sign-2048-bit-4        	     787	   1493882 ns/op	   31371 B/op	     112 allocs/op
BenchmarkRSA/sign-2048-bit-4        	     806	   1506141 ns/op	   31370 B/op	     112 allocs/op
BenchmarkRSA/sign-2048-bit-4        	     804	   1486369 ns/op	   31370 B/op	     112 allocs/op
BenchmarkRSA/sign-2048-bit-4        	     802	   1486122 ns/op	   31369 B/op	     112 allocs/op
BenchmarkRSA/sign-2048-bit-4        	     812	   1484872 ns/op	   31370 B/op	     112 allocs/op
BenchmarkRSA/sign-2048-bit-4        	     805	   1486629 ns/op	   31373 B/op	     112 allocs/op
BenchmarkRSA/sign-4096-bit-4        	     146	   8115714 ns/op	   77515 B/op	     126 allocs/op
BenchmarkRSA/sign-4096-bit-4        	     147	   8113685 ns/op	   77577 B/op	     126 allocs/op
BenchmarkRSA/sign-4096-bit-4        	     146	   8125732 ns/op	   77543 B/op	     126 allocs/op
BenchmarkRSA/sign-4096-bit-4        	     147	   8152092 ns/op	   77569 B/op	     126 allocs/op
BenchmarkRSA/sign-4096-bit-4        	     146	   8142325 ns/op	   77544 B/op	     126 allocs/op
BenchmarkRSA/sign-4096-bit-4        	     145	   8147756 ns/op	   77518 B/op	     126 allocs/op
BenchmarkRSA/sign-4096-bit-4        	     146	   8118472 ns/op	   77546 B/op	     126 allocs/op
BenchmarkRSA/sign-4096-bit-4        	     146	   8107302 ns/op	   77539 B/op	     126 allocs/op
BenchmarkRSA/sign-4096-bit-4        	     146	   8119027 ns/op	   77538 B/op	     126 allocs/op
BenchmarkRSA/sign-4096-bit-4        	     146	   8120339 ns/op	   77549 B/op	     126 allocs/op
BenchmarkRSA/check-1024-bit-4       	   41882	     28659 ns/op	    4321 B/op	      38 allocs/op
BenchmarkRSA/check-1024-bit-4       	   41881	     28633 ns/op	    4321 B/op	      38 allocs/op
BenchmarkRSA/check-1024-bit-4       	   42141	     28668 ns/op	    4320 B/op	      38 allocs/op
BenchmarkRSA/check-1024-bit-4       	   41704	     28653 ns/op	    4320 B/op	      38 allocs/op
BenchmarkRSA/check-1024-bit-4       	   41823	     28636 ns/op	    4320 B/op	      38 allocs/op
BenchmarkRSA/check-1024-bit-4       	   42004	     28577 ns/op	    4320 B/op	      38 allocs/op
BenchmarkRSA/check-1024-bit-4       	   41700	     28668 ns/op	    4321 B/op	      38 allocs/op
BenchmarkRSA/check-1024-bit-4       	   41944	     28550 ns/op	    4320 B/op	      38 allocs/op
BenchmarkRSA/check-1024-bit-4       	   41941	     28659 ns/op	    4320 B/op	      38 allocs/op
BenchmarkRSA/check-1024-bit-4       	   41710	     28686 ns/op	    4321 B/op	      38 allocs/op
BenchmarkRSA/check-2048-bit-4       	   18940	     63462 ns/op	    7074 B/op	      38 allocs/op
BenchmarkRSA/check-2048-bit-4       	   18933	     63630 ns/op	    7073 B/op	      38 allocs/op
