goos: darwin
goarch: amd64
pkg: github.com/cristaloleg/benches/jwt
Benchmark_One_EdDSA/check-EdDSA-4        	    8659	    135701 ns/op	    1664 B/op	      28 allocs/op
Benchmark_One_EdDSA/check-EdDSA-4        	    8635	    135502 ns/op	    1664 B/op	      28 allocs/op
Benchmark_One_EdDSA/check-EdDSA-4        	    8628	    135697 ns/op	    1664 B/op	      28 allocs/op
Benchmark_One_EdDSA/check-EdDSA-4        	    8684	    135397 ns/op	    1664 B/op	      28 allocs/op
Benchmark_One_EdDSA/check-EdDSA-4        	    8569	    135954 ns/op	    1664 B/op	      28 allocs/op
Benchmark_One_HMAC/sign-HS256-4          	  574184	      2076 ns/op	     656 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS256-4          	  601988	      2074 ns/op	     656 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS256-4          	  567097	      2087 ns/op	     656 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS256-4          	  601323	      2071 ns/op	     656 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS256-4          	  601321	      2087 ns/op	     656 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS256-4          	  602696	      2085 ns/op	     656 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS256-4          	  578547	      2083 ns/op	     656 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS256-4          	  593312	      2073 ns/op	     656 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS256-4          	  550660	      2091 ns/op	     656 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS256-4          	  599139	      2087 ns/op	     656 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS256-reuse-4    	  735151	      1692 ns/op	     176 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS256-reuse-4    	  731523	      1691 ns/op	     176 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS256-reuse-4    	  712212	      1700 ns/op	     176 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS256-reuse-4    	  693099	      1690 ns/op	     176 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS256-reuse-4    	  732876	      1697 ns/op	     176 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS256-reuse-4    	  722893	      1687 ns/op	     176 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS256-reuse-4    	  693987	      1692 ns/op	     176 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS256-reuse-4    	  710841	      1681 ns/op	     176 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS256-reuse-4    	  705448	      1672 ns/op	     176 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS256-reuse-4    	  736112	      1692 ns/op	     176 B/op	       2 allocs/op
Benchmark_One_HMAC/check-HS256-4         	  290518	      4194 ns/op	    1808 B/op	      31 allocs/op
Benchmark_One_HMAC/check-HS256-4         	  290995	      4182 ns/op	    1808 B/op	      31 allocs/op
Benchmark_One_HMAC/check-HS256-4         	  293116	      4174 ns/op	    1808 B/op	      31 allocs/op
Benchmark_One_HMAC/check-HS256-4         	  290010	      4184 ns/op	    1808 B/op	      31 allocs/op
Benchmark_One_HMAC/check-HS256-4         	  293715	      4192 ns/op	    1808 B/op	      31 allocs/op
Benchmark_One_HMAC/check-HS256-4         	  288482	      4196 ns/op	    1808 B/op	      31 allocs/op
Benchmark_One_HMAC/check-HS256-4         	  290917	      4173 ns/op	    1808 B/op	      31 allocs/op
Benchmark_One_HMAC/check-HS256-4         	  284448	      4181 ns/op	    1808 B/op	      31 allocs/op
Benchmark_One_HMAC/check-HS256-4         	  286797	      4187 ns/op	    1808 B/op	      31 allocs/op
Benchmark_One_HMAC/check-HS256-4         	  288206	      4179 ns/op	    1808 B/op	      31 allocs/op
Benchmark_One_HMAC/check-HS256-reuse-4   	  311389	      3862 ns/op	    1328 B/op	      26 allocs/op
Benchmark_One_HMAC/check-HS256-reuse-4   	  314162	      3865 ns/op	    1328 B/op	      26 allocs/op
Benchmark_One_HMAC/check-HS256-reuse-4   	  309660	      3854 ns/op	    1328 B/op	      26 allocs/op
Benchmark_One_HMAC/check-HS256-reuse-4   	  308284	      3855 ns/op	    1328 B/op	      26 allocs/op
Benchmark_One_HMAC/check-HS256-reuse-4   	  312844	      3865 ns/op	    1328 B/op	      26 allocs/op
Benchmark_One_HMAC/check-HS256-reuse-4   	  313411	      3847 ns/op	    1328 B/op	      26 allocs/op
Benchmark_One_HMAC/check-HS256-reuse-4   	  313644	      3862 ns/op	    1328 B/op	      26 allocs/op
Benchmark_One_HMAC/check-HS256-reuse-4   	  310881	      3865 ns/op	    1328 B/op	      26 allocs/op
Benchmark_One_HMAC/check-HS256-reuse-4   	  315052	      3847 ns/op	    1328 B/op	      26 allocs/op
Benchmark_One_HMAC/check-HS256-reuse-4   	  314665	      3868 ns/op	    1328 B/op	      26 allocs/op
Benchmark_One_HMAC/sign-HS384-4          	  518955	      2376 ns/op	    1008 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS384-4          	  483680	      2373 ns/op	    1008 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS384-4          	  526723	      2363 ns/op	    1008 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS384-4          	  528442	      2367 ns/op	    1008 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS384-4          	  514328	      2374 ns/op	    1008 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS384-4          	  509534	      2371 ns/op	    1008 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS384-4          	  496537	      2355 ns/op	    1008 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS384-4          	  495381	      2358 ns/op	    1008 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS384-4          	  494116	      2368 ns/op	    1008 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS384-4          	  526290	      2383 ns/op	    1008 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS384-reuse-4    	  613772	      1844 ns/op	     208 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS384-reuse-4    	  675733	      1819 ns/op	     208 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS384-reuse-4    	  676702	      1833 ns/op	     208 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS384-reuse-4    	  675450	      1815 ns/op	     208 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS384-reuse-4    	  610513	      1835 ns/op	     208 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS384-reuse-4    	  677065	      1809 ns/op	     208 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS384-reuse-4    	  688939	      1831 ns/op	     208 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS384-reuse-4    	  678769	      1812 ns/op	     208 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS384-reuse-4    	  679975	      1856 ns/op	     208 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS384-reuse-4    	  669334	      1845 ns/op	     208 B/op	       2 allocs/op
Benchmark_One_HMAC/check-HS384-4         	  268684	      4491 ns/op	    2240 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS384-4         	  268982	      4480 ns/op	    2240 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS384-4         	  270946	      4480 ns/op	    2240 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS384-4         	  271048	      4485 ns/op	    2240 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS384-4         	  270970	      4493 ns/op	    2240 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS384-4         	  271066	      4463 ns/op	    2240 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS384-4         	  269644	      4469 ns/op	    2240 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS384-4         	  273420	      4486 ns/op	    2240 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS384-4         	  267171	      4487 ns/op	    2240 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS384-4         	  272815	      4513 ns/op	    2240 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS384-reuse-4   	  294163	      4027 ns/op	    1440 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS384-reuse-4   	  299084	      4029 ns/op	    1440 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS384-reuse-4   	  296564	      4019 ns/op	    1440 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS384-reuse-4   	  297600	      4014 ns/op	    1440 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS384-reuse-4   	  306146	      4022 ns/op	    1440 B/op	      27 allocs/op
